idIngreso,fecha,hora,sucursal,producto,ingreso,metodoPago,usuario
682,2023-03-24,14:13,Argentina,producto 9,110473.38720000001,otro,usuario 2
683,2023-03-25,12:51,Argentina,producto 7,25932.72,efectivo,usuario 2
684,2023-03-26,16:22,Perú,producto 4,19144.540800000002,transferencia,usuario 5
685,2023-03-26,22:25,Perú,producto 3,2769770.0100000002,transferencia,usuario 3
686,2023-03-26,13:51,Ecuador,producto 10,230310.0,otro,usuario 5
687,2023-03-27,09:30,Perú,producto 9,15800.067500000001,codigo QR,usuario 2
688,2023-03-28,13:52,Perú,producto 6,10575.72,codigo QR,usuario 4
689,2023-03-29,16:00,Colombia,producto 4,116328.744,tarjeta de credito,usuario 4
690,2023-03-29,15:28,Ecuador,producto 2,14375.76,efectivo,usuario 4
691,2023-03-30,22:06,Perú,producto 6,18478.8,otro,usuario 2
692,2023-03-30,21:12,Ecuador,producto 5,14375.76,tarjeta de debito,usuario 4
693,2023-03-31,11:20,Colombia,producto 1,303688.0,efectivo,usuario 5
694,2023-03-31,21:34,Colombia,producto 8,14135.615999999998,transferencia,usuario 5
695,2023-03-31,13:11,Argentina,producto 10,545334.0,otro,usuario 1
696,2023-04-01,12:07,México,producto 1,234634.61538461538,tarjeta de debito,usuario 3
697,2023-04-02,16:10,Ecuador,producto 4,468072.0,efectivo,usuario 1
698,2023-04-03,15:04,Perú,producto 10,608581.7307692308,tarjeta de debito,usuario 1
699,2023-04-05,18:57,Ecuador,producto 2,8236.038461538461,otro,usuario 3
700,2023-04-05,19:11,Perú,producto 9,15056.72,efectivo,usuario 4
701,2023-04-06,17:17,Argentina,producto 7,20148.0,tarjeta de debito,usuario 1
702,2023-04-06,16:17,Ecuador,producto 10,708439.5,codigo QR,usuario 4
703,2023-04-06,17:43,Argentina,producto 4,1254535.92,tarjeta de debito,usuario 3
704,2023-04-07,10:33,Perú,producto 9,30484.615384615383,tarjeta de debito,usuario 4
705,2023-04-07,15:34,Perú,producto 4,582048.0,tarjeta de credito,usuario 2
706,2023-04-08,13:09,Perú,producto 8,15056.72,transferencia,usuario 5
707,2023-04-10,17:59,México,producto 5,72600.311,codigo QR,usuario 1
708,2023-04-11,18:10,Perú,producto 7,2629073.076923077,tarjeta de debito,usuario 4
709,2023-04-11,10:58,Perú,producto 9,13294.82,transferencia,usuario 1
710,2023-04-11,18:36,Argentina,producto 2,223996.5,tarjeta de credito,usuario 2
711,2023-04-13,15:16,México,producto 9,157569.23076923075,transferencia,usuario 5
712,2023-04-13,10:07,Argentina,producto 1,11263.84,otro,usuario 1
713,2023-04-14,15:31,Argentina,producto 2,34983.45,tarjeta de credito,usuario 2
714,2023-04-14,11:55,Perú,producto 5,1907193.12,tarjeta de debito,usuario 5
715,2023-04-14,20:10,México,producto 1,139230.0,efectivo,usuario 4
716,2023-04-15,13:30,México,producto 1,18972.0,efectivo,usuario 3
717,2023-04-16,11:42,Argentina,producto 2,110613.93524999998,tarjeta de debito,usuario 3
718,2023-04-16,14:27,Colombia,producto 7,505541.1201923077,efectivo,usuario 2
719,2023-04-16,18:58,Argentina,producto 9,14497.56,tarjeta de debito,usuario 1
720,2023-04-16,10:42,Ecuador,producto 5,18519.12,codigo QR,usuario 3
721,2023-04-17,09:44,Colombia,producto 2,11312.7455,tarjeta de credito,usuario 1
722,2023-04-17,11:31,México,producto 3,4007.64,efectivo,usuario 5
723,2023-04-18,15:12,Perú,producto 2,3408082.3000000003,transferencia,usuario 1
724,2023-04-18,22:31,Ecuador,producto 4,97503.25,tarjeta de debito,usuario 4
725,2023-04-19,11:51,Colombia,producto 7,1329836.76,codigo QR,usuario 3
726,2023-04-19,19:10,México,producto 2,116640.0,efectivo,usuario 4
727,2023-04-19,13:58,Colombia,producto 1,2565050.4,tarjeta de debito,usuario 5
728,2023-04-20,12:49,México,producto 5,12802.2,codigo QR,usuario 1
729,2023-04-20,19:39,México,producto 8,3085.8828,efectivo,usuario 3
730,2023-04-21,09:54,México,producto 1,77952.63,efectivo,usuario 3
731,2023-04-21,09:12,Colombia,producto 1,519027.11,transferencia,usuario 5
732,2023-04-22,13:48,Ecuador,producto 2,413723.07692307694,tarjeta de debito,usuario 1
733,2023-04-23,10:37,México,producto 1,357761.25,efectivo,usuario 2
734,2023-04-23,11:18,Colombia,producto 8,46042.36,transferencia,usuario 3
735,2023-04-23,18:36,México,producto 1,145732.16,codigo QR,usuario 5
736,2023-04-24,09:43,Colombia,producto 1,4539.0,otro,usuario 2
737,2023-04-24,11:11,Colombia,producto 4,57848.137200000005,tarjeta de debito,usuario 1
738,2023-04-24,17:07,Perú,producto 9,28855.56,tarjeta de debito,usuario 5
739,2023-04-25,20:07,Argentina,producto 5,1566432.0,codigo QR,usuario 5
740,2023-04-26,16:17,Argentina,producto 2,72251.088,efectivo,usuario 5
741,2023-04-26,10:48,Perú,producto 2,1897343.0,transferencia,usuario 5
742,2023-04-26,18:16,Ecuador,producto 3,31731.48,transferencia,usuario 1
743,2023-04-27,18:17,Argentina,producto 9,29364.66,efectivo,usuario 1
744,2023-04-27,22:05,Ecuador,producto 3,489753.0,tarjeta de debito,usuario 1
745,2023-04-27,14:14,México,producto 9,8139.6,otro,usuario 2
746,2023-04-27,10:04,Colombia,producto 8,40063.11120000001,otro,usuario 3
747,2023-04-30,19:39,Argentina,producto 10,13027.2,tarjeta de debito,usuario 2
748,2023-04-30,14:36,Argentina,producto 7,391716.0,tarjeta de credito,usuario 1
749,2023-05-01,10:51,México,producto 9,159990.012,otro,usuario 4
750,2023-05-01,21:58,Ecuador,producto 3,324841.8461538462,efectivo,usuario 1
751,2023-05-01,15:55,Colombia,producto 1,237218.80000000002,transferencia,usuario 4
752,2023-05-02,16:04,Ecuador,producto 3,12406.8,tarjeta de debito,usuario 2
753,2023-05-02,21:21,Ecuador,producto 3,12794.64,efectivo,usuario 5
754,2023-05-03,18:50,Ecuador,producto 4,29785.581000000002,otro,usuario 3
755,2023-05-03,18:10,Colombia,producto 3,25692.0,otro,usuario 4
756,2023-05-03,14:54,Colombia,producto 3,9322.8,otro,usuario 1
757,2023-05-04,19:06,Perú,producto 9,1017338.0,tarjeta de credito,usuario 1
758,2023-05-05,21:52,Argentina,producto 9,20423.25,transferencia,usuario 4
759,2023-05-05,20:46,Ecuador,producto 5,29978.55,otro,usuario 2
760,2023-05-05,19:25,Argentina,producto 1,44629.816,tarjeta de debito,usuario 2
761,2023-05-07,21:46,Ecuador,producto 1,6711.81,tarjeta de debito,usuario 5
762,2023-05-07,18:34,Ecuador,producto 8,2964428.775,tarjeta de debito,usuario 1
763,2023-05-11,15:00,Ecuador,producto 3,616673.0769230769,otro,usuario 2
764,2023-05-11,15:49,México,producto 2,41942.544,codigo QR,usuario 1
765,2023-05-13,17:29,Ecuador,producto 5,593681.9711538461,transferencia,usuario 3
766,2023-05-14,14:33,Argentina,producto 1,384447.1153846154,transferencia,usuario 1
767,2023-05-14,13:06,Perú,producto 8,35585.6,efectivo,usuario 5
768,2023-05-16,10:50,Argentina,producto 10,550663.47,transferencia,usuario 1
769,2023-05-17,12:17,Colombia,producto 3,884205.0,efectivo,usuario 4
770,2023-05-17,14:13,Ecuador,producto 2,313104.0,tarjeta de credito,usuario 3
771,2023-05-18,12:49,Perú,producto 10,387643.2403846154,codigo QR,usuario 4
772,2023-05-19,19:47,México,producto 5,195360.5769230769,tarjeta de debito,usuario 1
773,2023-05-20,10:52,Perú,producto 10,14981.25,transferencia,usuario 2
774,2023-05-21,14:18,Argentina,producto 4,404176.5,codigo QR,usuario 5
775,2023-05-21,10:08,México,producto 10,159570.0,otro,usuario 3
776,2023-05-21,22:56,Perú,producto 9,985849.92,otro,usuario 3
777,2023-05-22,22:34,Colombia,producto 10,28623.0,efectivo,usuario 2
778,2023-05-23,09:28,Ecuador,producto 8,123124.56,codigo QR,usuario 4
779,2023-05-25,12:27,México,producto 1,5016.0,tarjeta de credito,usuario 2
780,2023-05-25,19:02,Ecuador,producto 7,267561.0,codigo QR,usuario 3
781,2023-05-26,20:56,Argentina,producto 4,1317498.6825,transferencia,usuario 5
782,2023-05-26,17:29,Colombia,producto 3,449458.24,codigo QR,usuario 5
783,2023-05-26,20:49,México,producto 6,22948.4832,tarjeta de debito,usuario 4
784,2023-05-27,21:47,Colombia,producto 6,75158.65384615384,tarjeta de credito,usuario 4
785,2023-05-27,13:51,México,producto 2,1504140.0,tarjeta de credito,usuario 4
786,2023-05-27,19:33,Ecuador,producto 7,12794.64,codigo QR,usuario 2
787,2023-05-29,15:09,Argentina,producto 9,3139.2,efectivo,usuario 2
788,2023-05-29,16:10,México,producto 10,1359514.8,transferencia,usuario 2
789,2023-05-30,14:58,Argentina,producto 6,1661821.7,transferencia,usuario 1
790,2023-05-31,15:00,Ecuador,producto 5,460346.25,otro,usuario 5
791,2023-05-31,19:42,México,producto 5,26114.4,transferencia,usuario 4
792,2023-06-01,12:05,México,producto 9,27102.096,codigo QR,usuario 3
793,2023-06-02,20:08,Perú,producto 1,52734.0,efectivo,usuario 4
794,2023-06-02,11:28,Ecuador,producto 8,731472.0,otro,usuario 1
795,2023-06-02,14:10,Perú,producto 4,6756.4,tarjeta de debito,usuario 5
796,2023-06-03,12:14,Perú,producto 6,219649.03846153847,efectivo,usuario 3
797,2023-06-03,19:49,Argentina,producto 6,39820.8,otro,usuario 5
798,2023-06-03,14:06,Argentina,producto 10,22271.04,tarjeta de debito,usuario 5
799,2023-06-03,17:23,Argentina,producto 7,50626.084800000004,efectivo,usuario 2
800,2023-06-04,18:07,Ecuador,producto 9,33031.6,otro,usuario 3
801,2023-06-04,17:27,Colombia,producto 2,354277.0,codigo QR,usuario 5
802,2023-06-04,18:09,México,producto 6,4573.9400000000005,tarjeta de credito,usuario 3
803,2023-06-07,16:38,Perú,producto 5,133016.8269230769,tarjeta de debito,usuario 5
804,2023-06-09,11:43,Colombia,producto 7,132878.9423076923,transferencia,usuario 2
805,2023-06-09,20:07,México,producto 5,40775.68,codigo QR,usuario 2
806,2023-06-09,16:28,Perú,producto 9,17449.938,transferencia,usuario 2
807,2023-06-10,14:46,Colombia,producto 6,50597.0,transferencia,usuario 5
808,2023-06-12,12:35,Colombia,producto 1,9231.923076923076,tarjeta de debito,usuario 3
809,2023-06-14,16:42,Perú,producto 10,25174.926000000003,tarjeta de credito,usuario 3
810,2023-06-14,16:02,Colombia,producto 7,382788.0,codigo QR,usuario 4
811,2023-06-14,11:57,Colombia,producto 9,260580.0,efectivo,usuario 4
812,2023-06-15,17:27,Perú,producto 3,238675.96153846153,codigo QR,usuario 1
813,2023-06-16,11:54,Argentina,producto 8,341415.0,transferencia,usuario 4
814,2023-06-17,13:23,Perú,producto 10,20390.37,tarjeta de credito,usuario 4
815,2023-06-17,12:50,Perú,producto 10,543780.0,otro,usuario 4
816,2023-06-18,13:35,Colombia,producto 5,22794.3,efectivo,usuario 2
817,2023-06-18,19:15,Ecuador,producto 4,13939.9274,tarjeta de debito,usuario 3
818,2023-06-18,09:22,Ecuador,producto 5,462861.0,codigo QR,usuario 1
819,2023-06-18,14:16,Perú,producto 4,27799.2,tarjeta de credito,usuario 2
820,2023-06-19,18:32,Argentina,producto 2,46507.10400000001,tarjeta de credito,usuario 2
821,2023-06-19,15:15,México,producto 2,2294884.8000000003,tarjeta de debito,usuario 2
822,2023-06-20,21:18,Ecuador,producto 5,81281.25,efectivo,usuario 3
823,2023-06-21,16:52,Colombia,producto 3,1222463.8124999998,otro,usuario 2
824,2023-06-23,10:55,México,producto 5,179713.5576923077,tarjeta de credito,usuario 3
825,2023-06-23,11:26,Argentina,producto 4,31308.4128,tarjeta de credito,usuario 5
826,2023-06-23,09:33,México,producto 10,9716.08,transferencia,usuario 5
827,2023-06-24,22:58,Perú,producto 6,28299.75,efectivo,usuario 5
828,2023-06-24,21:15,México,producto 3,107156.0,codigo QR,usuario 3
829,2023-06-24,16:13,Argentina,producto 6,10569.12,tarjeta de debito,usuario 2
830,2023-06-25,22:11,Ecuador,producto 10,10420.619999999999,otro,usuario 2
831,2023-06-26,18:36,Perú,producto 7,1052565.15,tarjeta de credito,usuario 2
832,2023-06-27,22:25,Ecuador,producto 7,50378.454000000005,codigo QR,usuario 1
833,2023-06-27,14:28,Ecuador,producto 8,1675070.8800000001,tarjeta de debito,usuario 5
834,2023-06-27,21:40,Perú,producto 1,27287.260000000002,transferencia,usuario 2
835,2023-06-27,09:17,Perú,producto 10,42091.3656,tarjeta de debito,usuario 1
836,2023-06-27,20:45,Colombia,producto 6,15637.6896,transferencia,usuario 2
837,2023-06-29,21:49,México,producto 7,7131.923076923077,transferencia,usuario 2
838,2023-06-30,21:16,Ecuador,producto 1,112860.0,tarjeta de debito,usuario 5
839,2023-07-02,12:41,Ecuador,producto 9,936138.0,tarjeta de debito,usuario 1
840,2023-07-02,13:14,México,producto 8,15083.25,efectivo,usuario 3
841,2023-07-04,15:36,Colombia,producto 1,94668.75,tarjeta de debito,usuario 5
842,2023-07-04,09:46,Ecuador,producto 7,201285.0,tarjeta de debito,usuario 4
843,2023-07-04,14:08,México,producto 1,19971.6,tarjeta de debito,usuario 3
844,2023-07-04,14:53,Ecuador,producto 1,879784.2000000001,codigo QR,usuario 1
845,2023-07-05,12:39,Ecuador,producto 4,13680.859500000002,otro,usuario 3
846,2023-07-05,17:40,Ecuador,producto 10,116463.50100000002,otro,usuario 5
847,2023-07-05,19:53,Perú,producto 4,2662952.16,otro,usuario 1
848,2023-07-07,09:53,Argentina,producto 5,7388.85,efectivo,usuario 1
849,2023-07-07,13:38,Perú,producto 10,13069.888,tarjeta de credito,usuario 5
850,2023-07-07,09:21,Perú,producto 4,185351.76,transferencia,usuario 4
851,2023-07-08,21:39,Argentina,producto 3,385733.6538461538,tarjeta de credito,usuario 5
852,2023-07-08,10:33,Argentina,producto 6,1054900.665,tarjeta de debito,usuario 1
853,2023-07-08,17:21,Perú,producto 10,24719.4,codigo QR,usuario 1
854,2023-07-09,22:51,Perú,producto 3,219649.03846153847,codigo QR,usuario 5
855,2023-07-09,14:11,Perú,producto 3,53257.6,codigo QR,usuario 5
856,2023-07-09,18:08,Ecuador,producto 8,87906.0,tarjeta de debito,usuario 5
857,2023-07-10,15:08,México,producto 7,37080.0,transferencia,usuario 4
858,2023-07-10,22:03,Ecuador,producto 3,25904.340000000004,transferencia,usuario 1
859,2023-07-11,19:17,México,producto 6,1949582.25,tarjeta de debito,usuario 2
860,2023-07-13,19:28,Colombia,producto 7,78702.624,otro,usuario 5
861,2023-07-13,19:03,Colombia,producto 4,12793.958100000002,efectivo,usuario 1
862,2023-07-13,19:20,Ecuador,producto 10,28942.4625,tarjeta de credito,usuario 3
863,2023-07-14,19:44,México,producto 8,29246.4,tarjeta de credito,usuario 3
864,2023-07-14,17:30,Perú,producto 6,75202.8,transferencia,usuario 1
865,2023-07-15,12:01,Argentina,producto 3,4301.85,tarjeta de credito,usuario 1
866,2023-07-15,21:25,Colombia,producto 10,148815.8595,codigo QR,usuario 1
867,2023-07-17,18:20,México,producto 4,17476.06,otro,usuario 3
868,2023-07-19,15:43,Argentina,producto 10,13027.2,codigo QR,usuario 4
869,2023-07-21,19:23,Perú,producto 10,406269.23076923075,otro,usuario 2
870,2023-07-21,14:06,Ecuador,producto 1,5109.542307692308,tarjeta de debito,usuario 5
871,2023-07-21,17:02,México,producto 3,483767.3076923077,tarjeta de debito,usuario 2
872,2023-07-22,12:09,Ecuador,producto 5,10985.770600000002,tarjeta de credito,usuario 4
873,2023-07-23,17:15,Ecuador,producto 5,34095.6,tarjeta de debito,usuario 5
874,2023-07-23,13:44,Perú,producto 8,725907.0,efectivo,usuario 3
875,2023-07-23,12:14,México,producto 3,21502.641600000003,transferencia,usuario 2
876,2023-07-24,11:38,Perú,producto 7,11868.0,tarjeta de debito,usuario 3
877,2023-07-25,15:57,Colombia,producto 4,299171.25,efectivo,usuario 5
878,2023-07-25,14:48,Argentina,producto 9,210700.0,efectivo,usuario 1
879,2023-07-25,12:21,Colombia,producto 4,865769.625,transferencia,usuario 2
880,2023-07-26,18:45,Colombia,producto 10,49405.51440000001,codigo QR,usuario 5
881,2023-07-27,13:46,Colombia,producto 8,2681229.6,codigo QR,usuario 5
882,2023-07-27,19:18,Argentina,producto 1,1612071.24,tarjeta de debito,usuario 3
883,2023-07-28,20:32,Colombia,producto 10,37319.04,transferencia,usuario 1
884,2023-07-29,20:24,Colombia,producto 2,18721.08,transferencia,usuario 1
885,2023-07-31,10:25,México,producto 10,113456.043,codigo QR,usuario 3
886,2023-07-31,18:22,Argentina,producto 10,25932.72,efectivo,usuario 3
887,2023-08-01,19:02,Ecuador,producto 7,16748.55,efectivo,usuario 1
888,2023-08-03,10:28,Argentina,producto 4,3056936.4,otro,usuario 2
889,2023-08-04,09:26,Argentina,producto 8,20826.0,tarjeta de credito,usuario 2
890,2023-08-04,19:31,Argentina,producto 3,178549.30799999996,transferencia,usuario 3
891,2023-08-04,09:17,Ecuador,producto 5,3792.2990000000004,tarjeta de credito,usuario 4
892,2023-08-04,19:56,Perú,producto 6,407376.0,tarjeta de debito,usuario 2
893,2023-08-04,16:37,Colombia,producto 6,263185.8,codigo QR,usuario 4
894,2023-08-05,16:18,Colombia,producto 3,34603.83675,codigo QR,usuario 2
895,2023-08-06,14:48,Ecuador,producto 5,3693.76,efectivo,usuario 4
896,2023-08-06,09:58,Perú,producto 2,93767.20799999998,efectivo,usuario 1
897,2023-08-07,10:28,Argentina,producto 7,5809.6896,otro,usuario 1
898,2023-08-07,20:12,Ecuador,producto 3,10619.5512,efectivo,usuario 1
899,2023-08-08,17:47,México,producto 7,115106.25,tarjeta de credito,usuario 2
900,2023-08-08,10:11,México,producto 4,769814.5,codigo QR,usuario 4
901,2023-08-09,13:40,México,producto 6,8744.25,tarjeta de debito,usuario 4
902,2023-08-09,09:08,Perú,producto 6,335336.53846153844,otro,usuario 5
903,2023-08-09,13:22,Argentina,producto 8,10262.07,transferencia,usuario 3
904,2023-08-09,15:25,Colombia,producto 9,24308.1552,transferencia,usuario 3
905,2023-08-10,15:30,Argentina,producto 1,704329.92,tarjeta de debito,usuario 1
906,2023-08-10,09:36,Argentina,producto 8,896098.28,otro,usuario 1
907,2023-08-11,14:35,México,producto 6,484060.5,codigo QR,usuario 2
908,2023-08-12,17:37,Ecuador,producto 4,24757.0,otro,usuario 4
909,2023-08-12,10:01,México,producto 6,22302.24,transferencia,usuario 1
910,2023-08-14,18:16,Argentina,producto 5,42997.68,efectivo,usuario 3
911,2023-08-18,19:11,Colombia,producto 4,373514.42307692306,tarjeta de debito,usuario 5
912,2023-08-19,12:26,Ecuador,producto 5,132738.75,tarjeta de debito,usuario 4
913,2023-08-20,12:51,Colombia,producto 2,43162.812000000005,codigo QR,usuario 2
914,2023-08-21,10:39,Colombia,producto 1,40887.45,tarjeta de debito,usuario 5
915,2023-08-24,12:35,México,producto 9,15928.0,codigo QR,usuario 3
916,2023-08-25,10:41,Perú,producto 8,18701.928,tarjeta de credito,usuario 5
917,2023-08-26,20:18,Colombia,producto 6,30072.48,codigo QR,usuario 4
918,2023-08-28,22:51,Perú,producto 6,1822.59,tarjeta de credito,usuario 2
919,2023-08-28,15:02,Perú,producto 3,655357.5,codigo QR,usuario 2
920,2023-08-28,20:18,Perú,producto 10,1115629.06,tarjeta de credito,usuario 1
921,2023-08-30,12:18,Perú,producto 10,6273.0,codigo QR,usuario 1
922,2023-08-30,18:25,Ecuador,producto 2,487952.43749999994,codigo QR,usuario 4
923,2023-08-31,14:38,Colombia,producto 9,16220.16,otro,usuario 5
924,2023-09-01,20:00,Argentina,producto 6,248711.53846153844,tarjeta de credito,usuario 2
925,2023-09-01,22:17,Argentina,producto 7,198636.0576923077,efectivo,usuario 1
926,2023-09-01,11:52,Ecuador,producto 4,16538.55,transferencia,usuario 4
927,2023-09-02,19:35,Argentina,producto 8,1038082.5,efectivo,usuario 1
928,2023-09-03,09:28,México,producto 5,481901.4,tarjeta de debito,usuario 3
929,2023-09-03,17:19,Argentina,producto 10,223861.44,tarjeta de credito,usuario 3
930,2023-09-04,16:50,Argentina,producto 1,1343168.6400000001,tarjeta de credito,usuario 4
931,2023-09-06,20:56,Colombia,producto 7,10423.2,efectivo,usuario 1
932,2023-09-07,14:12,Perú,producto 10,9193.5,tarjeta de debito,usuario 2
933,2023-09-07,21:33,Perú,producto 10,135884.0,tarjeta de credito,usuario 3
934,2023-09-07,21:12,Ecuador,producto 1,18236.085,tarjeta de debito,usuario 3
935,2023-09-08,10:19,Perú,producto 7,120256.73076923077,efectivo,usuario 4
936,2023-09-08,11:55,Argentina,producto 4,21732.6,transferencia,usuario 2
937,2023-09-09,13:03,Colombia,producto 10,16876.8,tarjeta de debito,usuario 4
938,2023-09-09,19:53,Argentina,producto 3,29156.16,transferencia,usuario 1
939,2023-09-10,12:48,Ecuador,producto 6,16413.578999999998,tarjeta de debito,usuario 1
940,2023-09-11,19:44,Perú,producto 3,640752.0,tarjeta de debito,usuario 1
941,2023-09-12,09:48,Perú,producto 9,1613654.55,otro,usuario 1
942,2023-09-13,17:14,Argentina,producto 9,198636.0576923077,codigo QR,usuario 2
943,2023-09-14,13:45,Argentina,producto 10,40682.897999999994,tarjeta de debito,usuario 1
944,2023-09-16,18:19,México,producto 5,99633.89423076923,codigo QR,usuario 3
945,2023-09-16,12:51,México,producto 6,6172.9122,tarjeta de credito,usuario 3
946,2023-09-16,14:26,Ecuador,producto 7,631125.0,tarjeta de debito,usuario 2
947,2023-09-16,12:47,Ecuador,producto 2,20759.7762,codigo QR,usuario 3
948,2023-09-17,17:12,Colombia,producto 10,808110.0,transferencia,usuario 1
949,2023-09-18,11:09,Ecuador,producto 5,16748.55,codigo QR,usuario 3
950,2023-09-18,11:57,Colombia,producto 3,50597.0,tarjeta de debito,usuario 5
951,2023-09-19,10:45,Ecuador,producto 8,136382.4,efectivo,usuario 2
952,2023-09-20,15:20,Ecuador,producto 4,683004.0,efectivo,usuario 1
953,2023-09-20,20:59,Colombia,producto 3,405733.44,tarjeta de debito,usuario 1
954,2023-09-21,12:19,México,producto 8,287400.0,efectivo,usuario 5
955,2023-09-24,22:08,Ecuador,producto 7,29254.5,tarjeta de credito,usuario 2
956,2023-09-24,18:21,Argentina,producto 6,184461.84,otro,usuario 4
957,2023-09-24,16:21,Colombia,producto 2,261594.1730769231,tarjeta de credito,usuario 5
958,2023-09-24,09:12,Colombia,producto 2,200165.0,efectivo,usuario 3
959,2023-09-25,09:51,Ecuador,producto 3,42433.0284,tarjeta de credito,usuario 1
960,2023-09-25,13:12,México,producto 4,236400.0,codigo QR,usuario 3
961,2023-09-26,12:55,Ecuador,producto 6,180056.25,codigo QR,usuario 3
962,2023-09-26,11:25,Colombia,producto 10,43513.42,tarjeta de debito,usuario 3
963,2023-09-28,18:10,México,producto 3,21112.4,transferencia,usuario 4
964,2023-09-28,20:39,México,producto 9,131300.4,efectivo,usuario 5
965,2023-09-29,13:52,Ecuador,producto 7,43823.07692307692,codigo QR,usuario 5
966,2023-09-30,09:20,Perú,producto 3,6127.650000000001,tarjeta de debito,usuario 3
967,2023-10-01,10:51,Perú,producto 10,8613.0,transferencia,usuario 4
968,2023-10-01,13:20,Colombia,producto 7,18421.2,tarjeta de debito,usuario 4
969,2023-10-02,18:57,Argentina,producto 7,40100.4,tarjeta de debito,usuario 4
970,2023-10-02,21:57,México,producto 9,121562.01923076922,codigo QR,usuario 2
971,2023-10-03,19:02,Argentina,producto 10,32162.13,codigo QR,usuario 5
972,2023-10-03,18:41,México,producto 8,678960.0,codigo QR,usuario 2
973,2023-10-05,15:10,Ecuador,producto 5,260192.3076923077,codigo QR,usuario 3
974,2023-10-05,14:47,Argentina,producto 3,20794.8,otro,usuario 3
975,2023-10-05,20:03,Perú,producto 5,7911.539999999999,transferencia,usuario 2
976,2023-10-05,09:22,Perú,producto 5,5646.76,tarjeta de credito,usuario 4
977,2023-10-05,15:22,Argentina,producto 10,44729.04,tarjeta de debito,usuario 5
978,2023-10-06,22:01,Perú,producto 7,471214.9038461538,transferencia,usuario 1
979,2023-10-07,15:32,Ecuador,producto 5,243731.25,tarjeta de debito,usuario 5
980,2023-10-07,09:33,Perú,producto 4,339223.5576923077,transferencia,usuario 4
981,2023-10-07,20:56,Colombia,producto 3,9837.17,otro,usuario 5
982,2023-10-07,16:00,Argentina,producto 3,87799.70399999998,otro,usuario 3
983,2023-10-08,10:09,Perú,producto 4,16282.3008,codigo QR,usuario 3
984,2023-10-09,12:13,Colombia,producto 7,21009.0,otro,usuario 4
985,2023-10-12,17:20,Argentina,producto 9,85911.54000000001,tarjeta de credito,usuario 1
986,2023-10-14,19:15,Perú,producto 2,784531.4400000001,tarjeta de debito,usuario 5
987,2023-10-15,18:44,Ecuador,producto 4,1941439.5,transferencia,usuario 3
988,2023-10-16,09:12,Ecuador,producto 2,19401.66,codigo QR,usuario 2
989,2023-10-16,10:01,Argentina,producto 7,54575.87520000001,efectivo,usuario 5
990,2023-10-17,17:41,Colombia,producto 8,24035.0,tarjeta de debito,usuario 4
991,2023-10-18,19:29,Perú,producto 2,1017338.0,tarjeta de credito,usuario 3
992,2023-10-19,17:06,Colombia,producto 1,94668.75,efectivo,usuario 2
993,2023-10-19,17:31,Colombia,producto 7,103807.21153846153,tarjeta de debito,usuario 2
994,2023-10-19,15:27,México,producto 3,204346.15384615384,codigo QR,usuario 2
995,2023-10-19,16:42,México,producto 8,71114.42307692308,codigo QR,usuario 3
996,2023-10-19,10:26,Colombia,producto 9,388510.08,otro,usuario 4
997,2023-10-19,13:04,Argentina,producto 4,563304.0,efectivo,usuario 5
998,2023-10-22,13:22,Ecuador,producto 2,33191.235,transferencia,usuario 3
999,2023-10-23,15:20,Perú,producto 8,7310.64,codigo QR,usuario 1
1000,2023-10-25,10:14,Perú,producto 3,279938.9423076923,efectivo,usuario 1
1001,2023-10-25,22:55,Colombia,producto 10,597082.5,transferencia,usuario 4
1002,2023-10-25,14:07,Perú,producto 3,27669.3865,otro,usuario 3
1003,2023-10-27,11:17,Ecuador,producto 6,50349.6,efectivo,usuario 4
1004,2023-10-27,19:45,México,producto 5,30830.8,codigo QR,usuario 5
1005,2023-10-27,16:45,Perú,producto 1,32382.414000000004,tarjeta de debito,usuario 5
1006,2023-10-30,18:54,Argentina,producto 4,131793.75,efectivo,usuario 4
1007,2023-10-30,15:08,México,producto 6,626640.0,tarjeta de debito,usuario 1
1008,2023-10-30,14:17,Ecuador,producto 8,644875.0,efectivo,usuario 5
1009,2023-10-31,19:09,México,producto 4,40769.25,codigo QR,usuario 1
1010,2023-10-31,19:12,Colombia,producto 3,25971.724799999996,codigo QR,usuario 1
1011,2023-10-31,18:00,Perú,producto 6,12722.4,otro,usuario 3
1012,2023-10-31,09:09,Argentina,producto 5,25345.32,codigo QR,usuario 2
1013,2023-11-01,09:43,Ecuador,producto 1,44378.399999999994,tarjeta de debito,usuario 1
1014,2023-11-02,12:51,Ecuador,producto 4,31544.826923076922,transferencia,usuario 3
1015,2023-11-03,12:42,Ecuador,producto 2,1110576.923076923,transferencia,usuario 1
1016,2023-11-03,20:52,Perú,producto 5,210627.0,tarjeta de credito,usuario 3
1017,2023-11-05,21:29,Colombia,producto 9,18721.08,tarjeta de debito,usuario 4
1018,2023-11-06,16:38,Ecuador,producto 5,683004.0,codigo QR,usuario 5
1019,2023-11-08,09:23,Perú,producto 7,242660.25,tarjeta de debito,usuario 4
1020,2023-11-08,17:28,Colombia,producto 9,659613.5,tarjeta de credito,usuario 5
1021,2023-11-09,22:30,Argentina,producto 2,281066.82692307694,transferencia,usuario 5
1022,2023-11-09,18:42,Ecuador,producto 10,459611.7836538462,transferencia,usuario 1
